fight_date,fighter_a_name,fighter_b_name,fighter_a_id,fighter_b_id,result,title_fight,weight_class,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance,a_slpm,b_slpm,a_str_acc,b_str_acc,a_sapm,b_sapm,a_str_def,b_str_def,a_td_avg,b_td_avg,a_td_acc,b_td_acc,a_td_def,b_td_def,a_sub_avg,b_sub_avg
2011-12-03,Stephen Bass,Marcus Brimage,stephen-bass,marcus-brimage,L,False,Featherweight,29,26,175.26,162.56,185.0,180.34,Orthodox,Southpaw,,,,,,,,,,,,,,,,
2011-12-03,John Albert,Dustin Pague,john-albert,dustin-pague,W,False,Bantamweight,25,24,172.72,175.26,172.72,187.96,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2011-12-03,Roland Delorme,Josh Ferguson,roland-delorme,josh-ferguson,W,False,Bantamweight,27,23,175.26,165.1,180.34,167.64,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2011-12-03,Steven Siler,Josh Clopton,steven-siler,josh-clopton,W,False,Featherweight,24,30,180.34,167.64,177.8,172.72,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2011-12-03,Dustin Neace,Bryan Caraway,dustin-neace,bryan-caraway,L,False,Featherweight,25,27,175.26,172.72,175.0,172.72,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2011-12-10,Lyoto Machida,Jon Jones,lyoto-machida,jon-jones,L,True,Light Heavyweight,33,24,185.42,193.04,187.96,213.36,Southpaw,Orthodox,2.4545466666666664,2.5037066666666665,0.589,0.57,,,,,1.0909,2.2222,0.423,0.677,,,0.7273,0.6667
2011-12-10,Frank Mir,Minotauro Nogueira,frank-mir,minotauro-nogueira,W,False,Heavyweight,32,35,190.5,190.5,200.66,195.58,Southpaw,Orthodox,0.8481466666666667,1.5333333333333334,0.506,0.323,,,,,1.0,1.0,0.334,0.163,,,1.0556,1.0
2011-12-10,Tito Ortiz,Rogerio Nogueira,tito-ortiz,rogerio-nogueira,L,False,Light Heavyweight,36,35,190.5,187.96,187.96,190.5,Orthodox,Southpaw,1.7306666666666668,1.2166666666666666,0.518,0.3,,,,,2.2,0.25,0.544,0.25,,,0.32,0.25
2011-12-10,Claude Patrick,Brian Ebersole,claude-patrick,brian-ebersole,L,False,Welterweight,31,31,180.34,182.88,190.5,185.42,Orthodox,Southpaw,1.4444466666666667,1.7,0.583,0.655,,,,,2.6667,2.0,0.633,0.25,,,1.0,0.5
2011-12-10,Mark Hominick,Chan Sung Jung,mark-hominick,chan-sung-jung,L,False,Featherweight,29,24,172.72,170.18,172.72,182.88,Orthodox,Orthodox,2.4166666666666665,2.0,0.398,0.3,,,,,0.25,1.0,0.125,0.5,,,0.25,1.0
2011-12-10,Igor Pokrajac,Krzysztof Soszynski,igor-pokrajac,krzysztof-soszynski,W,False,Light Heavyweight,32,34,182.88,185.42,193.04,195.58,Orthodox,Open Stance,1.3333333333333333,2.3666666666666667,0.446,0.386,,,,,1.0,0.375,0.332,0.15,,,0.2,0.75
2011-12-10,Costas Philippou,Jared Hamman,costas-philippou,jared-hamman,W,False,Middleweight,32,29,180.34,190.5,185.42,190.5,Orthodox,Orthodox,1.9333333333333333,3.45,0.425,0.413,,,,,1.0,0.5,0.33,0.25,,,0.5,0.0
2011-12-10,John Makdessi,Dennis Hallman,john-makdessi,dennis-hallman,L,False,Lightweight,26,36,172.72,175.26,172.72,182.88,Orthodox,Orthodox,4.133333333333334,0.6166666666666667,0.545,0.303,,,,,0.0,1.125,0.0,0.29,,,0.0,1.375
2011-12-10,Walel Watson,Yves Jabouin,walel-watson,yves-jabouin,L,False,Bantamweight,27,32,180.34,170.18,175.26,172.72,Orthodox,Orthodox,0.6,1.7666666666666666,0.32,0.385,,,,,0.0,1.0,0.0,0.165,,,0.0,0.0
2011-12-10,Mark Bocek,Nik Lentz,mark-bocek,nik-lentz,W,False,Lightweight,30,27,172.72,172.72,190.5,172.72,Orthodox,Orthodox,1.02222,2.914286666666667,0.373,0.509,,,,,2.5556,3.5714,0.567,0.363,,,1.3333,1.8571
2011-12-10,Jake Hecht,Rich Attonito,jake-hecht,rich-attonito,W,False,Welterweight,27,34,182.88,177.8,193.04,182.88,Orthodox,Orthodox,,2.0166666666666666,,0.43,,,,,,0.5,,0.208,,,,0.0
2011-12-10,John Cholish,Mitch Clarke,john-cholish,mitch-clarke,W,False,Lightweight,27,26,180.34,177.8,182.88,185.42,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2011-12-30,Brock Lesnar,Alistair Overeem,brock-lesnar,alistair-overeem,L,False,Heavyweight,34,31,190.5,193.04,205.74,203.2,Orthodox,Orthodox,1.7333333333333334,,0.695,,,,,,1.8333,,0.652,,,,0.3333,
2011-12-30,Donald Cerrone,Nate Diaz,donald-cerrone,nate-diaz,L,False,Lightweight,28,26,185.42,182.88,185.42,193.04,Orthodox,Southpaw,2.7,2.0619066666666668,0.495,0.417,,,,,0.75,1.0,0.188,0.391,,,0.5,1.2857
2011-12-30,Johny Hendricks,Jon Fitch,johny-hendricks,jon-fitch,W,False,Welterweight,28,33,175.26,182.88,175.26,193.04,Southpaw,Orthodox,2.1142866666666666,2.4088866666666666,0.583,0.52,,,,,3.1429,3.4667,0.303,0.545,,,0.7143,0.7333
2011-12-30,Vladimir Matyushenko,Alexander Gustafsson,vladimir-matyushenko,alexander-gustafsson,L,False,Light Heavyweight,40,24,182.88,195.58,187.96,200.66,Orthodox,Orthodox,1.2533333333333334,1.0,0.481,0.314,,,,,1.9,0.6,0.454,0.232,,,0.1,1.0
2011-12-30,Jimy Hettes,Nam Phan,jimy-hettes,nam-phan,W,False,Featherweight,24,28,175.26,167.64,180.34,177.8,Southpaw,Orthodox,0.13333333333333333,6.97778,0.28,0.42,,,,,5.0,0.3333,0.55,0.333,,,2.0,0.3333
2011-12-30,Ross Pearson,Junior Assuncao,ross-pearson,junior-assuncao,W,False,Featherweight,27,30,172.72,175.26,175.26,182.88,Orthodox,Orthodox,3.688886666666667,1.6666666666666667,0.392,0.488,,,,,0.6667,1.0,0.25,0.218,,,0.0,0.5
2011-12-30,Danny Castillo,Anthony Njokuani,danny-castillo,anthony-njokuani,W,False,Lightweight,32,31,175.26,185.42,180.34,190.5,Orthodox,Orthodox,2.2,6.266666666666667,0.633,0.46,,,,,3.0,1.5,0.567,0.83,,,0.0,0.0
2011-12-30,Sean Pierson,Dong Hyun Kim,sean-pierson,dong-hyun-kim,L,False,Welterweight,35,30,182.88,187.96,193.04,193.04,Southpaw,Southpaw,3.8333333333333335,1.7809533333333334,0.325,0.514,,,,,0.5,3.1429,0.165,0.644,,,0.5,0.5714
2011-12-30,Jacob Volkmann,Efrain Escudero,jacob-volkmann,efrain-escudero,W,False,Lightweight,31,25,175.26,175.26,180.34,177.8,Southpaw,Orthodox,1.12222,1.8666666666666667,0.363,0.354,,,,,2.6667,1.6,0.505,0.374,,,1.8333,0.4
2011-12-30,Diego Nunes,Manvel Gamburyan,diego-nunes,manvel-gamburyan,W,False,Featherweight,29,30,167.64,165.1,170.18,170.18,Orthodox,Orthodox,3.2,0.8888866666666666,0.435,0.412,,,,,1.0,1.0,0.5,0.19,,,0.0,0.6667
2012-01-14,Chad Mendes,Jose Aldo,chad-mendes,jose-aldo,L,True,Featherweight,26,25,167.64,170.18,167.64,177.8,Orthodox,Orthodox,3.033333333333333,4.833333333333333,0.465,0.435,,,,,4.5,2.5,0.7,0.275,,,0.0,0.5
2012-01-14,Anthony Johnson,Vitor Belfort,anthony-johnson,vitor-belfort,L,False,Middleweight,27,34,187.96,182.88,198.12,187.96,Orthodox,Southpaw,1.3933333333333333,0.6333333333333333,0.503,0.519,,,,,1.3,0.4286,0.313,0.196,,,0.5,0.4286
2012-01-14,Rousimar Palhares,Mike Massenzio,rousimar-palhares,mike-massenzio,W,False,Middleweight,31,29,172.72,187.96,180.34,185.42,Orthodox,Southpaw,1.0083333333333333,1.3733333333333335,0.346,0.37,,,,,1.625,1.8,0.415,0.35,,,1.5,1.0
2012-01-14,Carlo Prater,Erick Silva,carlo-prater,erick-silva,W,False,Welterweight,30,27,180.34,182.88,182.88,187.96,Switch,Orthodox,,0.26666666666666666,,0.44,,,,,,0.0,,0.0,,,,0.0
2012-01-14,Edson Barboza,Terry Etim,edson-barboza,terry-etim,W,False,Lightweight,25,26,180.34,185.42,190.5,185.42,Orthodox,Orthodox,3.2,1.4074066666666667,0.4,0.471,,,,,1.3333,0.1111,0.667,0.111,,,0.0,1.1111
2012-01-14,Sam Stout,Thiago Tavares,sam-stout,thiago-tavares,L,False,Lightweight,27,27,175.26,170.18,177.8,172.72,Orthodox,Orthodox,3.757573333333333,1.2666666666666666,0.269,0.437,,,,,0.1818,2.6364,0.136,0.502,,,0.0909,1.1818
2012-01-14,Gabriel Gonzaga,Ednaldo Oliveira,gabriel-gonzaga,ednaldo-oliveira,W,False,Heavyweight,32,27,187.96,195.58,193.04,200.66,Orthodox,Orthodox,1.0166666666666666,,0.523,,,,,,1.0833,,0.56,,,,0.6667,
2012-01-14,Iuri Alcantara,Michihiro Omigawa,iuri-alcantara,michihiro-omigawa,W,False,Featherweight,31,36,175.26,167.64,180.34,172.72,Southpaw,Orthodox,1.4666666666666666,2.0266666666666664,0.42,0.384,,,,,6.0,1.4,1.0,0.48,,,0.0,1.6
2012-01-14,Mike Pyle,Ricardo Funch,mike-pyle,ricardo-funch,W,False,Welterweight,36,31,182.88,177.8,187.96,193.04,Orthodox,Southpaw,1.4476200000000001,0.7,0.384,0.805,,,,,1.4286,0.5,0.22,0.08,,,1.1429,0.0
2012-01-14,Antonio Carvalho,Felipe Arantes,antonio-carvalho,felipe-arantes,L,False,Featherweight,32,23,175.26,172.72,172.72,185.42,Orthodox,Orthodox,,1.9333333333333333,,0.61,,,,,,0.0,,0.0,,,,0.0
2012-01-20,Jim Miller,Melvin Guillard,jim-miller,melvin-guillard,W,False,Lightweight,28,28,172.72,175.26,180.34,172.72,Southpaw,Orthodox,1.7212133333333335,1.1466666666666667,0.327,0.403,,,,,1.6364,0.8667,0.44,0.35,,,2.3636,0.0667
2012-01-20,Duane Ludwig,Josh Neer,duane-ludwig,josh-neer,L,False,Welterweight,33,28,177.8,180.34,177.8,182.88,Orthodox,Orthodox,2.933333333333333,2.339393333333333,0.453,0.396,,,,,0.1667,0.8182,0.083,0.235,,,0.0,1.0909
2012-01-20,Mike Easton,Jared Papazian,mike-easton,jared-papazian,W,False,Bantamweight,27,23,167.64,172.72,177.8,170.18,Southpaw,Southpaw,2.066666666666667,,0.36,,,,,,0.0,,0.0,,,,0.0,
2012-01-20,Pat Barry,Christian Morecraft,pat-barry,christian-morecraft,W,False,Heavyweight,32,25,180.34,198.12,187.96,205.74,Orthodox,Orthodox,1.4,1.6666666666666667,0.46,0.383,,,,,0.0,1.3333,0.0,0.72,,,0.0,1.0
2012-01-20,Jorge Rivera,Eric Schafer,jorge-rivera,eric-schafer,W,False,Middleweight,39,34,185.42,190.5,185.42,190.5,Orthodox,Orthodox,1.7714266666666667,1.125,0.485,0.499,,,,,0.5,0.875,0.179,0.191,,,0.0714,1.125
2012-01-20,Kamal Shalorus,Khabib Nurmagomedov,kamal-shalorus,khabib-nurmagomedov,L,False,Lightweight,39,23,172.72,177.8,172.72,177.8,Orthodox,Orthodox,1.7333333333333334,,0.2,,,,,,1.0,,0.33,,,,0.0,
2012-01-20,Daniel Roberts,Charlie Brenneman,daniel-roberts,charlie-brenneman,L,False,Welterweight,31,30,177.8,177.8,187.96,182.88,Southpaw,Orthodox,0.5111133333333333,1.0666666666666667,0.227,0.51,,,,,1.8333,3.2,0.592,0.41,,,1.3333,0.0
2012-01-20,Fabricio Camoes,Tommy Hayden,fabricio-camoes,tommy-hayden,W,False,Lightweight,33,25,177.8,175.26,185.42,182.88,Orthodox,Southpaw,1.0,,0.51,,,,,,3.0,,0.6,,,,2.0,
2012-01-20,Daniel Pineda,Pat Schilling,daniel-pineda,pat-schilling,W,False,Featherweight,26,23,170.18,172.72,175.26,175.26,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2012-01-20,Joseph Sandoval,Nick Denis,joseph-sandoval,nick-denis,L,False,Bantamweight,25,28,170.18,170.18,168.0,178.0,Southpaw,Orthodox,0.0,,0.0,,,,,,0.0,,0.0,,,,0.0,
2012-01-28,Phil Davis,Rashad Evans,phil-davis,rashad-evans,L,False,Light Heavyweight,27,32,187.96,182.88,200.66,190.5,Orthodox,Orthodox,2.6133333333333337,1.6564133333333333,0.544,0.382,,,,,2.6,3.4615,0.612,0.441,,,0.8,0.0
2012-01-28,Michael Bisping,Chael Sonnen,michael-bisping,chael-sonnen,L,False,Middleweight,32,34,185.42,185.42,190.5,187.96,Orthodox,Southpaw,3.3155533333333334,2.4740733333333336,0.421,0.492,,,,,1.4,3.3333,0.403,0.518,,,0.3333,0.2222
2012-01-28,Demian Maia,Chris Weidman,demian-maia,chris-weidman,L,False,Middleweight,34,27,185.42,187.96,182.88,198.12,Southpaw,Orthodox,1.2444466666666665,1.22222,0.461,0.443,,,,,2.0833,2.3333,0.366,0.873,,,1.0833,0.6667
2012-01-28,Nik Lentz,Evan Dunham,nik-lentz,evan-dunham,L,False,Lightweight,27,30,172.72,177.8,172.72,177.8,Orthodox,Southpaw,2.6333333333333333,2.761906666666667,0.485,0.343,,,,,3.125,1.1429,0.318,0.344,,,2.0,1.5714
2012-01-28,Jon Olav Einemo,Mike Russow,jon-olav-einemo,mike-russow,L,False,Heavyweight,36,35,198.12,185.42,206.0,185.42,Orthodox,Orthodox,2.2666666666666666,1.0888866666666668,0.48,0.45,,,,,1.0,3.6667,0.25,0.407,,,0.0,0.6667
2012-01-28,Cub Swanson,George Roop,cub-swanson,george-roop,W,False,Featherweight,28,30,172.72,185.42,177.8,182.88,Orthodox,Orthodox,1.1333333333333333,2.5111133333333333,0.39,0.332,,,,,1.0,0.5,1.0,0.333,,,1.0,0.0
2012-01-28,Eric Wisely,Charles Oliveira,eric-wisely,charles-oliveira,L,False,Featherweight,27,22,172.72,177.8,178.0,187.96,Southpaw,Orthodox,,1.12,,0.522,,,,,,0.6,,0.144,,,,1.2
2012-01-28,Shane Roller,Michael Johnson,shane-roller,michael-johnson,L,False,Lightweight,32,25,177.8,177.8,182.88,185.42,Orthodox,Southpaw,0.82222,1.4444466666666667,0.157,0.38,,,,,0.3333,0.3333,0.11,0.333,,,0.6667,0.0
2012-01-28,Lavar Johnson,Joey Beltran,lavar-johnson,joey-beltran,W,False,Heavyweight,34,30,193.04,185.42,208.28,190.5,Orthodox,Orthodox,,4.066666666666666,,0.413,,,,,,0.5,,0.18,,,,0.0
2012-01-28,Chris Camozzi,Dustin Jacoby,chris-camozzi,dustin-jacoby,W,False,Middleweight,25,23,187.96,193.04,193.04,198.12,Orthodox,Orthodox,2.7,1.2,0.535,0.25,,,,,0.0,0.0,0.0,0.0,,,0.25,0.0
2012-02-04,Carlos Condit,Nick Diaz,carlos-condit,nick-diaz,W,True,Welterweight,27,28,187.96,185.42,190.5,193.04,Orthodox,Southpaw,2.24,3.02424,0.404,0.441,,,,,0.8,1.1818,0.25,0.269,,,1.2,1.0909
2012-02-04,Roy Nelson,Fabricio Werdum,roy-nelson,fabricio-werdum,L,False,Heavyweight,35,34,182.88,193.04,182.88,195.58,Orthodox,Orthodox,1.4666666666666666,1.5,0.408,0.553,,,,,0.6,0.5,0.3,0.125,,,0.0,0.0
2012-02-04,Josh Koscheck,Mike Pierce,josh-koscheck,mike-pierce,W,False,Welterweight,34,31,177.8,172.72,185.42,177.8,Orthodox,Orthodox,1.20702,2.685713333333333,0.405,0.481,,,,,1.7895,2.8571,0.503,0.436,,,0.3684,0.4286
2012-02-04,Scott Jorgensen,Renan Barao,scott-jorgensen,renan-barao,L,False,Bantamweight,29,25,165.1,167.64,167.64,177.8,Orthodox,Orthodox,1.9,2.7666666666666666,0.465,0.445,,,,,3.0,3.0,1.0,0.425,,,0.0,0.5
2012-02-04,Ed Herman,Clifford Starks,ed-herman,clifford-starks,W,False,Middleweight,31,30,185.42,182.88,195.58,195.58,Orthodox,Orthodox,1.5515133333333333,1.7333333333333334,0.545,0.31,,,,,2.1818,3.0,0.52,1.0,,,0.9091,0.0
2012-02-04,Dustin Poirier,Max Holloway,dustin-poirier,max-holloway,W,False,Featherweight,23,20,175.26,180.34,182.88,175.26,Southpaw,Orthodox,3.8,,0.467,,,,,,2.0,,0.517,,,,0.3333,
2012-02-04,Alex Caceres,Edwin Figueroa,alex-caceres,edwin-figueroa,L,False,Bantamweight,23,27,177.8,170.18,185.42,175.26,Southpaw,Orthodox,2.6,2.2666666666666666,0.46,0.515,,,,,0.0,0.0,0.0,0.0,,,0.3333,0.5
2012-02-04,Chris Cope,Matt Brown,chris-cope,matt-brown,L,False,Welterweight,28,31,182.88,182.88,182.88,190.5,Orthodox,Orthodox,2.2333333333333334,1.7666666666666666,0.185,0.591,,,,,0.0,0.8,0.0,0.475,,,0.0,1.4
2012-02-04,Henry Martinez,Matthew Riddle,henry-martinez,matthew-riddle,L,False,Welterweight,28,26,170.18,185.42,172.72,187.96,Southpaw,Southpaw,,2.775,,0.526,,,,,,3.25,,0.553,,,,0.625
2012-02-04,Rafael Natal,Michael Kuiper,rafael-natal,michael-kuiper,W,False,Middleweight,29,22,182.88,182.88,193.04,185.42,Orthodox,Orthodox,1.8666666666666667,,0.39,,,,,,2.3333,,0.28,,,,0.0,
2012-02-04,Dan Stittgen,Stephen Thompson,dan-stittgen,stephen-thompson,L,False,Welterweight,31,28,185.42,182.88,180.0,190.5,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2012-02-15,Jake Ellenberger,Diego Sanchez,jake-ellenberger,diego-sanchez,W,False,Welterweight,26,30,175.26,177.8,180.34,182.88,Orthodox,Southpaw,1.37778,2.3291666666666666,0.46,0.408,,,,,2.3333,1.375,0.677,0.307,,,0.5,0.8125
2012-02-15,Stefan Struve,Dave Herman,stefan-struve,dave-herman,W,False,Heavyweight,23,27,210.82,193.04,213.36,193.04,Orthodox,Orthodox,1.0,3.6666666666666665,0.468,0.57,,,,,0.2222,1.0,0.222,1.0,,,1.8889,0.0
2012-02-15,Ronny Markes,Aaron Simpson,ronny-markes,aaron-simpson,W,False,Middleweight,23,37,185.42,182.88,190.5,185.42,Orthodox,Orthodox,2.6666666666666665,2.691666666666667,0.76,0.521,,,,,6.0,3.125,1.0,0.436,,,0.0,0.375
2012-02-15,Philip De Fries,Stipe Miocic,philip-de-fries,stipe-miocic,L,False,Heavyweight,25,29,195.58,193.04,208.28,203.2,Orthodox,Orthodox,0.9333333333333333,4.533333333333333,0.6,0.47,,,,,3.0,4.0,0.6,0.57,,,0.0,0.0
2012-02-15,Walel Watson,TJ Dillashaw,walel-watson,tj-dillashaw,L,False,Bantamweight,27,26,180.34,167.64,175.26,170.18,Orthodox,Orthodox,1.8666666666666667,0.13333333333333333,0.3,0.09,,,,,0.0,0.0,0.0,0.0,,,1.0,0.0
2012-02-15,John Albert,Ivan Menjivar,john-albert,ivan-menjivar,L,False,Bantamweight,25,29,172.72,167.64,172.72,162.56,Orthodox,Orthodox,1.4,1.7111133333333333,0.61,0.387,,,,,0.0,0.0,0.0,0.0,,,0.0,0.6667
2012-02-15,Jonathan Brookins,Vagner Rocha,jonathan-brookins,vagner-rocha,W,False,Featherweight,26,29,182.88,177.8,185.42,185.42,Southpaw,Orthodox,1.8333333333333333,2.1333333333333333,0.425,0.4,,,,,2.0,1.5,0.14,0.57,,,0.0,2.0
2012-02-15,Anton Kuivanen,Justin Salas,anton-kuivanen,justin-salas,L,False,Lightweight,27,29,172.72,172.72,182.88,177.8,Orthodox,Southpaw,,,,,,,,,,,,,,,,
2012-02-15,Tim Means,Bernardo Magalhaes,tim-means,bernardo-magalhaes,W,False,Lightweight,27,30,187.96,175.26,190.5,165.1,Orthodox,Orthodox,,,,,,,,,,,,,,,,
2012-02-25,Benson Henderson,Frankie Edgar,benson-henderson,frankie-edgar,W,True,Lightweight,28,30,175.26,167.64,177.8,172.72,Southpaw,Orthodox,3.5777799999999997,3.8363666666666663,0.457,0.436,,,,,4.0,3.1818,0.677,0.282,,,0.6667,0.3636
2012-02-25,Ryan Bader,Rampage Jackson,ryan-bader,rampage-jackson,W,False,Light Heavyweight,28,33,187.96,185.42,187.96,185.42,Orthodox,Orthodox,1.475,2.3066666666666666,0.354,0.477,,,,,2.0,0.5,0.263,0.232,,,0.25,0.0
2012-02-25,Cheick Kongo,Mark Hunt,cheick-kongo,mark-hunt,L,False,Heavyweight,36,37,193.04,177.8,208.28,182.88,Orthodox,Orthodox,2.3422199999999997,1.4,0.579,0.353,,,,,1.6,1.0,0.483,0.5,,,0.2,0.3333
2012-02-25,Yoshihiro Akiyama,Jake Shields,yoshihiro-akiyama,jake-shields,L,False,Welterweight,36,33,177.8,182.88,185.42,182.88,Orthodox,Orthodox,2.216666666666667,2.311113333333333,0.283,0.267,,,,,2.0,1.3333,0.438,0.087,,,0.25,0.0
2012-02-25,Tim Boetsch,Yushin Okami,tim-boetsch,yushin-okami,W,False,Middleweight,31,30,182.88,187.96,187.96,190.5,Orthodox,Southpaw,1.9333333333333333,1.92308,0.513,0.398,,,,,1.875,1.4615,0.27,0.392,,,0.5,0.6154
2012-02-25,Hatsu Hioki,Bart Palaszewski,hatsu-hioki,bart-palaszewski,W,False,Featherweight,28,28,180.34,175.26,177.8,177.8,Orthodox,Orthodox,1.6,1.1333333333333333,0.48,0.25,,,,,2.0,0.0,0.28,0.0,,,0.0,0.0
2012-02-25,Joe Lauzon,Anthony Pettis,joe-lauzon,anthony-pettis,L,False,Lightweight,27,25,177.8,177.8,180.34,182.88,Orthodox,Orthodox,0.8,1.1666666666666667,0.475,0.355,,,,,1.4545,3.0,0.484,0.33,,,1.8182,0.5
2012-02-25,Takanori Gomi,Eiji Mitsuoka,takanori-gomi,eiji-mitsuoka,W,False,Lightweight,33,36,170.18,170.18,177.8,173.0,Southpaw,Southpaw,0.7166666666666667,,0.21,,,,,,0.0,,0.0,,,,0.0,
2012-02-25,Vaughan Lee,Norifumi Yamamoto,vaughan-lee,norifumi-yamamoto,W,False,Bantamweight,29,34,167.64,162.56,167.64,167.64,Orthodox,Southpaw,1.9333333333333333,1.0333333333333334,0.51,0.385,,,,,4.0,0.5,0.44,0.125,,,2.0,0.0
2012-02-25,Steve Cantwell,Riki Fukuda,steve-cantwell,riki-fukuda,L,False,Middleweight,25,31,187.96,182.88,190.5,185.42,Orthodox,Southpaw,2.7066666666666666,1.8666666666666667,0.338,0.34,,,,,0.4,6.0,0.228,0.66,,,0.4,0.0
2012-02-25,Takeya Mizugaki,Chris Cariaso,takeya-mizugaki,chris-cariaso,L,False,Bantamweight,28,30,170.18,160.02,172.72,160.02,Orthodox,Southpaw,2.82222,3.62222,0.383,0.49,,,,,1.6667,1.0,0.667,0.303,,,0.0,0.3333
2012-02-25,Issei Tamura,Tiequan Zhang,issei-tamura,tiequan-zhang,W,False,Featherweight,27,33,165.1,172.72,160.02,177.8,Orthodox,Orthodox,,0.2,,0.235,,,,,,0.0,,0.0,,,,2.0
2012-03-02,Martin Kampmann,Thiago Alves,martin-kampmann,thiago-alves,W,False,Welterweight,29,28,182.88,175.26,182.88,177.8,Orthodox,Orthodox,2.0461533333333333,2.1375,0.442,0.47,,,,,0.9231,0.5625,0.358,0.333,,,1.5385,0.3125
2012-03-02,Yasuhiro Urushitani,Joseph Benavidez,yasuhiro-urushitani,joseph-benavidez,L,False,Flyweight,35,27,165.1,162.56,170.0,165.1,Southpaw,Southpaw,,3.8,,0.425,,,,,,2.5,,0.145,,,,0.0
2012-03-02,Costas Philippou,Court McGee,costas-philippou,court-mcgee,W,False,Middleweight,32,27,180.34,180.34,185.42,190.5,Orthodox,Orthodox,1.7555533333333335,3.2,0.5,0.343,,,,,1.0,3.0,0.553,0.497,,,0.6667,1.0
2012-03-02,Aaron Rosa,James Te Huna,aaron-rosa,james-te-huna,L,False,Light Heavyweight,28,30,193.04,187.96,198.12,190.5,Orthodox,Orthodox,4.4,0.7333333333333333,0.495,0.71,,,,,0.0,2.0,0.0,0.25,,,0.0,0.3333
2012-03-02,Nick Penner,Anthony Perosh,nick-penner,anthony-perosh,L,False,Light Heavyweight,31,39,193.04,190.5,195.58,190.5,Southpaw,Orthodox,,1.1866666666666668,,0.448,,,,,,1.2,,0.17,,,,0.8
2012-03-02,Steven Siler,Cole Miller,steven-siler,cole-miller,W,False,Featherweight,25,27,180.34,185.42,177.8,187.96,Orthodox,Orthodox,4.8,1.2066666666666668,0.54,0.312,,,,,0.0,0.3,0.0,0.125,,,2.0,2.0
2012-03-02,Andrew Craig,Kyle Noke,andrew-craig,kyle-noke,W,False,Middleweight,26,31,185.42,185.42,193.04,193.04,Orthodox,Southpaw,,1.5166666666666666,,0.633,,,,,,1.25,,0.52,,,,0.75
2012-03-02,TJ Waldburger,Jake Hecht,tj-waldburger,jake-hecht,W,False,Welterweight,23,28,180.34,182.88,190.5,193.04,Orthodox,Orthodox,0.97778,2.2,0.51,0.7,,,,,3.0,0.0,0.533,0.0,,,3.0,0.0
2012-03-02,Daniel Pineda,Mackens Semerzier,daniel-pineda,mackens-semerzier,W,False,Featherweight,26,31,170.18,175.26,175.26,182.88,Orthodox,Orthodox,1.2666666666666666,1.9666666666666666,0.79,0.72,,,,,1.0,2.0,1.0,0.4,,,1.0,0.5
2012-03-02,Oli Thompson,Shawn Jordan,oli-thompson,shawn-jordan,L,False,Heavyweight,32,27,185.42,182.88,190.5,190.5,Orthodox,Southpaw,,,,,,,,,,,,,,,,
2012-04-14,Thiago Silva,Alexander Gustafsson,thiago-silva,alexander-gustafsson,L,False,Light Heavyweight,29,25,187.96,195.58,187.96,200.66,Orthodox,Orthodox,1.4916666666666667,0.9444466666666667,0.573,0.34,,,,,0.625,0.5,0.313,0.193,,,0.375,0.8333
2012-04-14,Alessio Sakara,Brian Stann,alessio-sakara,brian-stann,L,False,Middleweight,30,31,182.88,185.42,182.88,187.96,Orthodox,Orthodox,1.37778,1.7916666666666667,0.448,0.413,,,,,0.8333,0.0,0.125,0.0,,,0.0,0.375
2012-04-14,Paulo Thiago,Siyar Bahadurzada,paulo-thiago,siyar-bahadurzada,L,False,Welterweight,31,27,180.34,180.34,185.42,185.42,Orthodox,Orthodox,1.1714266666666666,,0.383,,,,,,1.4286,,0.277,,,,1.7143,
2012-04-14,Dennis Siver,Diego Nunes,dennis-siver,diego-nunes,W,False,Featherweight,33,29,167.64,167.64,177.8,170.18,Orthodox,Orthodox,2.066666666666667,3.066666666666667,0.335,0.443,,,,,0.3846,0.6667,0.223,0.333,,,0.2308,0.0
2012-04-14,DaMarques Johnson,John Maguire,damarques-johnson,john-maguire,L,False,Welterweight,29,28,185.42,175.26,190.5,175.26,Orthodox,Southpaw,0.9619066666666666,1.8,0.399,0.71,,,,,0.4286,6.0,0.214,0.66,,,0.2857,2.0
2012-04-14,Damacio Page,Brad Pickett,damacio-page,brad-pickett,L,False,Bantamweight,29,33,167.64,167.64,167.64,172.72,Orthodox,Orthodox,1.1333333333333333,0.6666666666666666,0.34,0.17,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-04-14,Papy Abedi,James Head,papy-abedi,james-head,L,False,Welterweight,33,28,180.34,185.42,187.96,185.42,Southpaw,Orthodox,0.9333333333333333,2.0,0.36,0.53,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0
2012-04-14,Tom DeBlass,Cyrille Diabate,tom-deblass,cyrille-diabate,L,False,Light Heavyweight,29,38,182.88,198.12,190.5,205.74,Orthodox,Southpaw,,3.183333333333333,,0.62,,,,,,0.25,,0.25,,,,0.0
